Class ID: 0, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: 41, DRS File Name: unit_stonekin_tempest.drs, Locator File Name: 
Class ID: 29, Sub ID: 41, DRS File Name: unit_tempest.drs, Locator File Name: 
Class ID: 29, Sub ID: 41, DRS File Name: unit_twilight_unstable_demon.drs, Locator File Name: 
Class ID: 29, Sub ID: 41, DRS File Name: unit_unstable_demon.drs, Locator File Name: 
Class ID: 29, Sub ID: 42, DRS File Name: unit_avatar_of_frost.drs, Locator File Name: 
Class ID: 29, Sub ID: 42, DRS File Name: unit_stonekin_avatar.drs, Locator File Name: 
Class ID: 29, Sub ID: 42, DRS File Name: unit_sun_reaver.drs, Locator File Name: 
Class ID: 29, Sub ID: 42, DRS File Name: unit_shadow_mage.drs, Locator File Name: 
Class ID: 29, Sub ID: 43, DRS File Name: unit_gladiatrix.drs, Locator File Name: 
Class ID: 29, Sub ID: 45, DRS File Name: unit_lostsouls_spitfire_shade.drs, Locator File Name: 
Class ID: 29, Sub ID: 45, DRS File Name: unit_lostsouls_spitfire.drs, Locator File Name: 
Class ID: 29, Sub ID: 45, DRS File Name: unit_spitfire.drs, Locator File Name: 
Class ID: 29, Sub ID: 48, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 48, DRS File Name: unit_amazon.drs, Locator File Name: 
Class ID: 29, Sub ID: 49, DRS File Name: unit_bandit_scavenger.drs, Locator File Name: 
Class ID: 29, Sub ID: 49, DRS File Name: unit_scavenger.drs, Locator File Name: 
Class ID: 29, Sub ID: 50, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 50, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 50, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 50, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 50, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 50, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 51, DRS File Name: unit_tempest.drs, Locator File Name: 
Class ID: 29, Sub ID: 52, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 52, DRS File Name: unit_stormsinger.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 54, DRS File Name: unit_bandit_overlord.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_brannoc_mutated.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_dreadnought.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_jorne.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_lostsouls_overlord.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_lostsouls_overlord_shade.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_overlord.drs, Locator File Name: 
Class ID: 29, Sub ID: 54, DRS File Name: unit_red_king.drs, Locator File Name: 
Class ID: 29, Sub ID: 56, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 56, DRS File Name: unit_timeshifter_spirit.drs, Locator File Name: 
Class ID: 29, Sub ID: 56, DRS File Name: unit_twilight_timeshifter_spirit.drs, Locator File Name: 
Class ID: 29, Sub ID: 57, DRS File Name: unit_cultist_master.drs, Locator File Name: 
Class ID: 29, Sub ID: 58, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 58, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 58, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 58, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 58, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 58, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 59, DRS File Name: unit_lostsouls_timeless_one.drs, Locator File Name: 
Class ID: 29, Sub ID: 59, DRS File Name: unit_lost_priest_shade.drs, Locator File Name: 
Class ID: 29, Sub ID: 59, DRS File Name: unit_timeless_one.drs, Locator File Name: 
Class ID: 29, Sub ID: 60, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 60, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 60, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 60, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 60, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 60, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 62, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 64, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 66, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 67, DRS File Name: unit_swiftclaw.drs, Locator File Name: 
Class ID: 29, Sub ID: 67, DRS File Name: unit_twilight_swiftclaw.drs, Locator File Name: 
Class ID: 29, Sub ID: 68, DRS File Name: unit_lostsouls_demon_shade.drs, Locator File Name: 
Class ID: 29, Sub ID: 68, DRS File Name: unit_arch_demon.drs, Locator File Name: 
Class ID: 29, Sub ID: 68, DRS File Name: unit_lostsouls_demon.drs, Locator File Name: 
Class ID: 29, Sub ID: 68, DRS File Name: unit_shadow_demon.drs, Locator File Name: 
Class ID: 29, Sub ID: 68, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 68, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 68, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 68, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 68, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 68, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_bloodhorn.drs, Locator File Name: 
Class ID: 29, Sub ID: 70, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 70, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_BattleshipFrost_att.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: effect_Bandit_Battleship_att.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_building_CannonFlash_Frost.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_building_CannonFlash_Frost.fxb
Class ID: 29, Sub ID: 72, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_building_CannonFlash_Frost.fxb
Class ID: 29, Sub ID: 79, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 79, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 79, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: 
Class ID: 29, Sub ID: 79, DRS File Name: unit_battle_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 79, DRS File Name: unit_ravenheart.drs, Locator File Name: 
Class ID: 29, Sub ID: 79, DRS File Name: unit_ravenheart_special.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_battle_fortress.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_ravenheart.drs, Locator File Name: 
Class ID: 29, Sub ID: 81, DRS File Name: unit_ravenheart_special.drs, Locator File Name: 
Class ID: 29, Sub ID: 89, DRS File Name: unit_nomad.drs, Locator File Name: 
Class ID: 29, Sub ID: 91, DRS File Name: unit_bandit_silverwind_lancer.drs, Locator File Name: 
Class ID: 29, Sub ID: 91, DRS File Name: unit_silverwind_lancer.drs, Locator File Name: 
Class ID: 29, Sub ID: 92, DRS File Name: unit_dreadcharger.drs, Locator File Name: 
Class ID: 29, Sub ID: 96, DRS File Name: unit_templar_cavalry.drs, Locator File Name: 
Class ID: 29, Sub ID: 96, DRS File Name: unit_templar_cavalry_special.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_bandit_swamp_drake.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_frost_dragon.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_shadow_dragon.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_skyfire_drake.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_swamp_drake.drs, Locator File Name: 
Class ID: 29, Sub ID: 97, DRS File Name: unit_swamp_drake_special.drs, Locator File Name: 
Class ID: 29, Sub ID: 105, DRS File Name: unit_fire_dragon.drs, Locator File Name: 
Class ID: 29, Sub ID: 105, DRS File Name: unit_lostsouls_dragon.drs, Locator File Name: 
Class ID: 29, Sub ID: 105, DRS File Name: unit_lost_dragon_shade.drs, Locator File Name: 
Class ID: 29, Sub ID: 113, DRS File Name: unit_giant_wyrm.drs, Locator File Name: 
Class ID: 29, Sub ID: 113, DRS File Name: unit_twilight_giant_wyrm.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: building_fire_blaster_cannon_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: effect_building_FrostFortress_small_att.fxb
Class ID: 29, Sub ID: -1, DRS File Name: building_frost_superweapon_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: frostland_generator_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: greenland_generator.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: greenland_generator_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: wasteland_generator_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: frostland_monument_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: greenland_monument.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: greenland_monument_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: wasteland_monument_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: building_twilight_tower_module1_s0.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_lou_promo_moloch.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_battlesanta.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_nature_golem.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_nature_golem_xl.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_kobold_engineer.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_abyssal_warder.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_skitterer.drs, Locator File Name: 
Class ID: 29, Sub ID: -1, DRS File Name: unit_nox_carrier_wheel.drs, Locator File Name: 
